id,name
LO34A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO34A2,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO34P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO35A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO35A2,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO35P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO36A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO36P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO37A0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO37P0,Lowest soil temperature at observation time (degrees F)(cover: bare ground
LO51A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO51P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO52A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO52P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO53A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO53P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO54A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO54P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO55A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO55P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO56A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO56P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO57A0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO57P0,Lowest soil temperature at observation time (degrees F)(cover: sod
LO84A0,Lowest soil temperature at observation time (degrees F)(cover: bare muck
LO84A3,Lowest soil temperature at observation time (degrees F)(cover: bare muck
LO85A0,Lowest soil temperature at observation time (degrees F)(cover: bare muck
LO85A3,Lowest soil temperature at observation time (degrees F)(cover: bare muck
LTMN,Lowest minimum temperature
LTMX,Lowest maximum temperature
LX0190,Lowest maximum soil temperature for the month (degrees F)(cover: unknown
LX0290,Lowest maximum soil temperature for the month (degrees F)(cover: unknown
LX0299,Lowest maximum soil temperature for the month (degrees F)(cover: unknown
LX0390,Lowest maximum soil temperature for the month (degrees F)(cover: unknown
LX1190,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1191,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1290,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1291,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1299,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1390,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1391,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1399,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1490,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1499,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1599,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX1799,Lowest maximum soil temperature for the month (degrees F)(cover: grass
LX2190,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX2192,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX2290,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX2292,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX2390,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX2392,Lowest maximum soil temperature for the month (degrees F)(cover: fallow
LX3190,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3192,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3199,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3290,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3292,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3299,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3390,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3392,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3399,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3490,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3499,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3590,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3599,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX3699,Lowest maximum soil temperature for the month (degrees F)(cover: bare ground
LX5190,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5199,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5290,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5291,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5299,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5390,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5399,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5490,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5499,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5590,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5599,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX5699,Lowest maximum soil temperature for the month (degrees F)(cover: sod
LX6190,Lowest maximum soil temperature for the month (degrees F)(cover: straw mulch
LX7290,Lowest maximum soil temperature for the month (degrees F)(cover: grass muck
LX7293,Lowest maximum soil temperature for the month (degrees F)(cover: grass muck
LX8190,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
LX8193,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
LX8290,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
LX8293,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
LX8390,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
LX8393,Lowest maximum soil temperature for the month (degrees F)(cover: bare muck
MAM-CLDD-BASE45,Long-term averages of spring cooling degree days with base 45F
MAM-CLDD-BASE50,Long-term averages of spring cooling degree days with base 50F
MAM-CLDD-BASE55,Long-term averages of spring cooling degree days with base 55F
MAM-CLDD-BASE57,Long-term averages of spring cooling degree days with base 57F
MAM-CLDD-BASE60,Long-term averages of spring cooling degree days with base 60F
MAM-CLDD-BASE70,Long-term averages of spring cooling degree days with base 70F
MAM-CLDD-BASE72,Long-term averages of spring cooling degree days with base 72F
MAM-CLDD-NORMAL,Long-term averages of spring cooling degree days with base 65F
MAM-DUTR-NORMAL,Long-term averages of spring diurnal temperature range
MAM-GRDD-BASE40,Long-term averages of spring growing degree days with base 40F
MAM-GRDD-BASE45,Long-term averages of spring growing degree days with base 45F
MAM-GRDD-BASE50,Long-term averages of spring growing degree days with base 50F
MAM-GRDD-BASE55,Long-term averages of spring growing degree days with base 55F
MAM-GRDD-BASE57,Long-term averages of spring growing degree days with base 57F
MAM-GRDD-BASE60,Long-term averages of spring growing degree days with base 60F
MAM-GRDD-BASE65,Long-term averages of spring growing degree days with base 65F
MAM-GRDD-BASE70,Long-term averages of spring growing degree days with base 70F
MAM-GRDD-BASE72,Long-term averages of spring growing degree days with base 72F
MAM-GRDD-TB4886,Long-term averages of summer growing degree days with truncated bases 48F and 86F
MAM-GRDD-TB5086,Long-term averages of summer growing degree days with truncated bases 50F and 86F
MAM-HTDD-BASE40,Long-term averages of spring heating degree days with base 40F
MAM-HTDD-BASE45,Long-term averages of spring heating degree days with base 45F
MAM-HTDD-BASE50,Long-term averages of spring heating degree days with base 50F
MAM-HTDD-BASE55,Long-term averages of spring heating degree days with base 55F
MAM-HTDD-BASE57,Long-term averages of spring heating degree days with base 57F
MAM-HTDD-BASE60,Long-term averages of spring heating degree days with base 60F
MAM-HTDD-NORMAL,Long-term averages of spring heating degree days with base 65F
MAM-PRCP-AVGNDS-GE001HI,Long-term averages of number of days during March-May with precipitation >= 0.01 inches
MAM-PRCP-AVGNDS-GE010HI,Long-term averages of number of days during March-May with precipitation >= a 0.10 inches
MAM-PRCP-AVGNDS-GE050HI,Long-term averages of number of days during March-May with precipitation >= 0.50 inches
MAM-PRCP-AVGNDS-GE100HI,Long-term averages of number of days during March-May with precipitation >= 1.00 inches
MAM-PRCP-NORMAL,Long-term averages of seasonal precipitation totals for March-May
MAM-SNOW-AVGNDS-GE001TI,Long-term averages of number of days during March-May with snowfall >= 0.1 inches
MAM-SNOW-AVGNDS-GE010TI,Long-term averages of number of days during March-May with snowfall >= 1.0 inches
MAM-SNOW-AVGNDS-GE030TI,Long-term averages of number of days during March-May with snowfall >= 3.0 inches
MAM-SNOW-AVGNDS-GE050TI,Long-term averages of number of days during March-May with snowfall >= 5.0 inches
MAM-SNOW-AVGNDS-GE100TI,Long-term averages of number of days during March-May with snowfall >= 10.0 inches
MAM-SNOW-NORMAL,Long-term averages of seasonal snowfall totals for March-May
MAM-SNWD-AVGNDS-GE001WI,Long-term averages of number of days during March-May with snow depth >= 1 inch
MAM-SNWD-AVGNDS-GE003WI,Long-term averages of number of days during March-May with snow depth >= 3 inches
MAM-SNWD-AVGNDS-GE005WI,Long-term averages of number of days during March-May with snow depth >= 5 inches
MAM-SNWD-AVGNDS-GE010WI,Long-term averages of number of days during March-May with snow depth >= 10 inches
MAM-TAVG-NORMAL,Long-term averages of spring average temperature
MAM-TMAX-AVGNDS-GRTH040,Long-term average number of days per spring where tmax is greater than or equal to 40F
MAM-TMAX-AVGNDS-GRTH050,Long-term average number of days per spring where tmax is greater than or equal to 50F
MAM-TMAX-AVGNDS-GRTH060,Long-term average number of days per spring where tmax is greater than or equal to 60F
MAM-TMAX-AVGNDS-GRTH070,Long-term average number of days per spring where tmax is greater than or equal to 70F
MAM-TMAX-AVGNDS-GRTH080,Long-term average number of days per spring where tmax is greater than or equal to 80F
MAM-TMAX-AVGNDS-GRTH090,Long-term average number of days per spring where tmax is greater than or equal to 90F
MAM-TMAX-AVGNDS-GRTH100,Long-term average number of days per spring where tmax is greater than or equal to 100F
MAM-TMAX-AVGNDS-LSTH032,Long-term average number of days per spring where tmax is less than or equal to 32F
MAM-TMAX-NORMAL,Long-term averages of spring maximum temperature
MAM-TMIN-AVGNDS-LSTH000,Long-term average number of days per spring where tmin is less than or equal to 0F
MAM-TMIN-AVGNDS-LSTH010,Long-term average number of days per spring where tmin is less than or equal to 10F
MAM-TMIN-AVGNDS-LSTH020,Long-term average number of days per spring where tmin is less than or equal to 20F
MAM-TMIN-AVGNDS-LSTH032,Long-term average number of days per spring where tmin is less than or equal to 32F
MAM-TMIN-AVGNDS-LSTH040,Long-term average number of days per spring where tmin is less than or equal to 40F
MAM-TMIN-AVGNDS-LSTH050,Long-term average number of days per spring where tmin is less than or equal to 50F
MAM-TMIN-AVGNDS-LSTH060,Long-term average number of days per spring where tmin is less than or equal to 60F
MAM-TMIN-AVGNDS-LSTH070,Long-term average number of days per spring where tmin is less than or equal to 70F
MAM-TMIN-NORMAL,Long-term averages of spring minimum temperature
MDEV,Multiday evaporation total (tenths of mm; use with DAEV)
MDPR,"Multiday precipitation total (tenths of mm; use with DAPR and DWPR, if available)"
MDSF,Multiday snowfall total 
MDTN,Multiday minimum temperature (tenths of degrees C; use with DATN)
MDTX,Multiday maximum temperature (tenths of degress C; use with DATX)
MDWM,Multiday wind movement (km)
MLY-CLDD-BASE45,Long-term averages of monthly cooling degree days with base 45F
MLY-CLDD-BASE50,Long-term averages of monthly cooling degree days with base 50F
MLY-CLDD-BASE55,Long-term averages of monthly cooling degree days with base 55F
MLY-CLDD-BASE57,Long-term averages of monthly cooling degree days with base 57F
MLY-CLDD-BASE60,Long-term averages of monthly cooling degree days with base 60F
MLY-CLDD-BASE70,Long-term averages of monthly cooling degree days with base 70F
MLY-CLDD-BASE72,Long-term averages of monthly cooling degree days with base 72F
MLY-CLDD-NORMAL,Long-term averages of monthly cooling degree days with base 65F
MLY-DUTR-NORMAL,Long-term averages of monthly diurnal temperature range
MLY-DUTR-STDDEV,Long-term standard deviations of monthly diurnal temperature range
MLY-GRDD-BASE40,Long-term averages of monthly growing degree days with base 40F
MLY-GRDD-BASE45,Long-term averages of monthly growing degree days with base 45F
MLY-GRDD-BASE50,Long-term averages of monthly growing degree days with base 50F
MLY-GRDD-BASE55,Long-term averages of monthly growing degree days with base 55F
MLY-GRDD-BASE57,Long-term averages of monthly growing degree days with base 57F
MLY-GRDD-BASE60,Long-term averages of monthly growing degree days with base 60F
MLY-GRDD-BASE65,Long-term averages of monthly growing degree days with base 65F
MLY-GRDD-BASE70,Long-term averages of monthly growing degree days with base 70F
MLY-GRDD-BASE72,Long-term averages of monthly growing degree days with base 72F
MLY-GRDD-TB4886,Long-term averages of monthly growing degree days with truncated bases 48F and 86F
MLY-GRDD-TB5086,Long-term averages of monthly growing degree days with truncated bases 50F and 86F
MLY-HTDD-BASE40,Long-term averages of monthly heating degree days with base 40F
MLY-HTDD-BASE45,Long-term averages of monthly heating degree days with base 45F
MLY-HTDD-BASE50,Long-term averages of monthly heating degree days with base 50F
MLY-HTDD-BASE55,Long-term averages of monthly heating degree days with base 55F
MLY-HTDD-BASE57,Long-term averages of monthly heating degree days with base 57F
MLY-HTDD-BASE60,Long-term averages of monthly heating degree days with base 60F
MLY-HTDD-NORMAL,Long-term averages of monthly heating degree days with base 65F
MLY-PRCP-25PCTL,25th percentiles of monthly precipitation totals
MLY-PRCP-50PCTL,50th percentiles of monthly precipitation totals
MLY-PRCP-75PCTL,75th percentiles of monthly precipitation totals
MLY-PRCP-AVGNDS-GE001HI,Long-term averages of number of days per month with precipitation >= 0.01 inches
MLY-PRCP-AVGNDS-GE010HI,Long-term averages of number of days per month with precipitation >= 0.10 inches
MLY-PRCP-AVGNDS-GE050HI,Long-term averages of number of days per month with precipitation >= 0.50 inches
MLY-PRCP-AVGNDS-GE100HI,Long-term averages of number of days per month with precipitation >= 1.00 inches
MLY-PRCP-NORMAL,Long-term averages of monthly precipitation totals
MLY-SNOW-25PCTL,25th percentiles of monthly snowfall totals
MLY-SNOW-50PCTL,50th percentiles of monthly snowfall totals
MLY-SNOW-75PCTL,75th percentiles of monthly snowfall totals
MLY-SNOW-AVGNDS-GE001TI,Long-term averages of number of days per month with Snowfall >= 0.1 inches
MLY-SNOW-AVGNDS-GE010TI,Long-term averages of number of days per month with Snowfall >= 1.0 inches
MLY-SNOW-AVGNDS-GE030TI,Long-term averages of number of days per month with Snowfall >= 3.0 inches
MLY-SNOW-AVGNDS-GE050TI,Long-term averages of number of days per month with Snowfall >= 5.0 inches
MLY-SNOW-AVGNDS-GE100TI,Long-term averages of number of days per month with Snowfall >= 10.0 inches
MLY-SNOW-NORMAL,Long-term averages of monthly snowfall totals
MLY-SNWD-AVGNDS-GE001WI,Long-term averages of number of days per month with snow depth >= 1 inch
MLY-SNWD-AVGNDS-GE003WI,Long-term averages of number of days per month with snow depth >= 3 inches
MLY-SNWD-AVGNDS-GE005WI,Long-term averages of number of days per month with snow depth >= 5 inches
MLY-SNWD-AVGNDS-GE010WI,Long-term averages of number of days per month with snow depth >= 10 inches
MLY-TAVG-NORMAL,Long-term averages of monthly average temperature
MLY-TAVG-STDDEV,Long-term standard deviations of monthly average temperature
MLY-TMAX-AVGNDS-GRTH040,Long-term average number of days per month where tmax is greater than or equal to 40F
MLY-TMAX-AVGNDS-GRTH050,Long-term average number of days per month where tmax is greater than or equal to 50F
MLY-TMAX-AVGNDS-GRTH060,Long-term average number of days per month where tmax is greater than or equal to 60F
MLY-TMAX-AVGNDS-GRTH070,Long-term average number of days per month where tmax is greater than or equal to 70F
MLY-TMAX-AVGNDS-GRTH080,Long-term average number of days per month where tmax is greater than or equal to 80F
MLY-TMAX-AVGNDS-GRTH090,Long-term average number of days per month where tmax is greater than or equal to 90F
MLY-TMAX-AVGNDS-GRTH100,Long-term average number of days per month where tmax is greater than or equal to 100F
MLY-TMAX-AVGNDS-LSTH032,Long-term average number of days per month where tmax is less than or equal to 32F
MLY-TMAX-NORMAL,Long-term averages of monthly maximum temperature
MLY-TMAX-STDDEV,Long-term standard deviations of monthly maximum temperature
MLY-TMIN-AVGNDS-LSTH000,Long-term average number of days per month where tmin is less than or equal to 0F
MLY-TMIN-AVGNDS-LSTH010,Long-term average number of days per month where tmin is less than or equal to 10F
MLY-TMIN-AVGNDS-LSTH020,Long-term average number of days per month where tmin is less than or equal to 20F
MLY-TMIN-AVGNDS-LSTH032,Long-term average number of days per month where tmin is less than or equal to 32F
MLY-TMIN-AVGNDS-LSTH040,Long-term average number of days per month where tmin is less than or equal to 40F
MLY-TMIN-AVGNDS-LSTH050,Long-term average number of days per month where tmin is less than or equal to 50F
MLY-TMIN-AVGNDS-LSTH060,Long-term average number of days per month where tmin is less than or equal to 60F
MLY-TMIN-AVGNDS-LSTH070,Long-term average number of days per month where tmin is less than or equal to 70F
MLY-TMIN-NORMAL,Long-term averages of monthly minimum temperature
MLY-TMIN-PRBOCC-LSTH016,probability of 16F or below at least once in the month
MLY-TMIN-PRBOCC-LSTH020,probability of 20F or below at least once in the month
MLY-TMIN-PRBOCC-LSTH024,probability of 24F or below at least once in the month
MLY-TMIN-PRBOCC-LSTH028,probability of 28F or below at least once in the month
MLY-TMIN-PRBOCC-LSTH032,probability of 32F or below at least once in the month
MLY-TMIN-PRBOCC-LSTH036,probability of 36F or below at least once in the month
MLY-TMIN-STDDEV,Long-term standard deviations of monthly minimum temperature
MMNP,Monthly mean minimum temperature of evaporation pan water.
MMNT,Monthly Mean minimum temperature
MMXP,Monthly mean maximum temperature of evaporation pan water.
MMXT,Monthly Mean maximum temperature
MN0190,Monthly mean minimum soil temperature (degrees F)(cover: unknown
MN0290,Monthly mean minimum soil temperature (degrees F)(cover: unknown
MN0299,Monthly mean minimum soil temperature (degrees F)(cover: unknown
MN0390,Monthly mean minimum soil temperature (degrees F)(cover: unknown
MN1190,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1191,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1290,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1291,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1299,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1390,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1391,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1399,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1490,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN1499,Monthly mean minimum soil temperature (degrees F)(cover: grass
MN2190,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN2192,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN2290,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN2292,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN2390,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN2392,Monthly mean minimum soil temperature (degrees F)(cover: fallow
MN3190,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3192,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3199,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3290,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3292,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3299,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3390,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3392,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3399,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3490,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3499,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3590,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3599,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3690,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN3699,Monthly mean minimum soil temperature (degrees F)(cover: bare ground
MN5190,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5199,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5290,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5291,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5299,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5390,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5399,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5490,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5499,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5590,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5599,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN5699,Monthly mean minimum soil temperature (degrees F)(cover: sod
MN6190,Monthly mean minimum soil temperature (degrees F)(cover: straw mulch
MN7290,Monthly mean minimum soil temperature (degrees F)(cover: grass muck
MN7293,Monthly mean minimum soil temperature (degrees F)(cover: grass muck
MN8190,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MN8193,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MN8290,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MN8293,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MN8390,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MN8393,Monthly mean minimum soil temperature (degrees F)(cover: bare muck
MNPN,Daily minimum temperature of water in an evaporation pan (tenths of degrees C)
MNTM,Monthly mean temperature
MO01A0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO01P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO01P1,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO01P2,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO02A0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO02P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO02P1,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO03A0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO03P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO03P1,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO03P2,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO04A0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO04P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO04P1,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO04P2,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO05A0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO05P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO05P1,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO05P2,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO07P0,Monthly mean soil temperature at observation time (degrees F)(cover: unknown
MO11A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO11P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO12A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO12P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO13A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO13P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO14A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO14A1,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO14P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO15A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO15A1,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO15P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO16A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO16P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO17A0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO17P0,Monthly mean soil temperature at observation time (degrees F)(cover: grass
MO21A0,Monthly mean soil temperature at observation time (degrees F)(cover: fallow
MO22A0,Monthly mean soil temperature at observation time (degrees F)(cover: fallow
MO23A0,Monthly mean soil temperature at observation time (degrees F)(cover: fallow
MO24A0,Monthly mean soil temperature at observation time (degrees F)(cover: fallow
MO25A0,Monthly mean soil temperature at observation time (degrees F)(cover: fallow
MO31A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO31P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO32A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO32P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO33A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO33P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO34A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO34A2,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO34P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO35A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO35A2,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO35P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO36A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO36P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO37A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO37P0,Monthly mean soil temperature at observation time (degrees F)(cover: bare ground
MO51A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO51P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO52A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO52P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO53A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO53P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO54A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO54P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO55A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO55P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO56A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO56P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO57A0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO57P0,Monthly mean soil temperature at observation time (degrees F)(cover: sod
MO84A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare muck
MO84A3,Monthly mean soil temperature at observation time (degrees F)(cover: bare muck
MO85A0,Monthly mean soil temperature at observation time (degrees F)(cover: bare muck
MO85A3,Monthly mean soil temperature at observation time (degrees F)(cover: bare muck
MTD-PRCP-NORMAL,Long-term average month-to-date precipitation totals
MTD-SNOW-NORMAL,Long-term average month-to-date snowfall totals
MX0190,Monthly mean maximum soil temperature (degrees F)(cover: unknown
MX0290,Monthly mean maximum soil temperature (degrees F)(cover: unknown
MX0299,Monthly mean maximum soil temperature (degrees F)(cover: unknown
MX0390,Monthly mean maximum soil temperature (degrees F)(cover: unknown
MX1190,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1191,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1290,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1291,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1299,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1390,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1391,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1399,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1490,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1499,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1599,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX1799,Monthly mean maximum soil temperature (degrees F)(cover: grass
MX2190,Monthly mean maximum soil temperature (degrees F)(cover: fallow
MX2192,Monthly mean maximum soil temperature (degrees F)(cover: fallow
MX2290,Monthly mean maximum soil temperature (degrees F)(cover: fallow
MX2292,Monthly mean maximum soil temperature (degrees F)(cover: fallow
